OID,Cid,Comment,Category,Value
1110233,1110233,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,RegenMpVary,3
1110234,1110234,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,RegenMpVary,4
1110235,1110235,1T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,RegenMpVary,5
1110301,1110301,1T 가죽 투구(시작템)_치명타 확률  Lv.1,CriVaryper,20
1110302,1110302,1T 가죽 투구(시작템)_치명타 확률  Lv.2,CriVaryper,24
1110303,1110303,1T 가죽 투구(시작템)_치명타 확률  Lv.3,CriVaryper,28
1110304,1110304,1T 가죽 투구(시작템)_치명타 확률  Lv.4,CriVaryper,32
1110305,1110305,1T 가죽 투구(시작템)_치명타 확률  Lv.5,CriVaryper,36
1110311,1110311,1T 가죽 갑옷(시작템)_마법 피해 감소  Lv.1,PhysicalDamageDownVaryper,10
1110312,1110312,1T 가죽 갑옷(시작템)_마법 피해 감소  Lv.2,PhysicalDamageDownVaryper,12
1110313,1110313,1T 가죽 갑옷(시작템)_마법 피해 감소  Lv.3,PhysicalDamageDownVaryper,14
1110314,1110314,1T 가죽 갑옷(시작템)_마법 피해 감소  Lv.4,PhysicalDamageDownVaryper,16
1110315,1110315,1T 가죽 갑옷(시작템)_마법 피해 감소  Lv.5,PhysicalDamageDownVaryper,18
1110321,1110321,1T 가죽 장갑(시작템)_물리 피해 증가 Lv.1,PhysicalDamageUpVaryper,10
1110322,1110322,1T 가죽 장갑(시작템)_물리 피해 증가 Lv.2,PhysicalDamageUpVaryper,12
1110323,1110323,1T 가죽 장갑(시작템)_물리 피해 증가 Lv.3,PhysicalDamageUpVaryper,14
1110324,1110324,1T 가죽 장갑(시작템)_물리 피해 증가 Lv.4,PhysicalDamageUpVaryper,16
1110325,1110325,1T 가죽 장갑(시작템)_물리 피해 증가 Lv.5,PhysicalDamageUpVaryper,18
1110331,1110331,1T 가죽 신발(시작템)_이동 속도  Lv.1,MoveSpeedVaryper,150
1110332,1110332,1T 가죽 신발(시작템)_이동 속도  Lv.2,MoveSpeedVaryper,160
1110333,1110333,1T 가죽 신발(시작템)_이동 속도  Lv.3,MoveSpeedVaryper,170
1110334,1110334,1T 가죽 신발(시작템)_이동 속도  Lv.4,MoveSpeedVaryper,180
1110335,1110335,1T 가죽 신발(시작템)_이동 속도  Lv.5,MoveSpeedVaryper,190
1110401,1110401,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,20
1110402,1110402,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,24
1110403,1110403,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,28
1110404,1110404,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,32
1110405,1110405,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,36
1110411,1110411,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,20
1110412,1110412,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,24
1110413,1110413,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,28
1110414,1110414,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,32
1110415,1110415,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,36
1110421,1110421,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,20
1110422,1110422,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,24
1110423,1110423,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,28
1110424,1110424,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,32
1110425,1110425,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,36
1110431,1110431,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,20
1110432,1110432,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,24
1110433,1110433,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,28
1110434,1110434,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,32
1110435,1110435,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,36
1110501,1110501,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,20
1110502,1110502,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,24
1110503,1110503,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,28
1110504,1110504,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,32
1110505,1110505,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,36
1110511,1110511,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,20
1110512,1110512,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,24
1110513,1110513,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,28
1110514,1110514,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,32
1110515,1110515,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,36
1110521,1110521,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,20
1110522,1110522,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,24
1110523,1110523,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,28
1110524,1110524,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,32
1110525,1110525,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,36
1110531,1110531,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,20
1110532,1110532,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,24
1110533,1110533,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,28
1110534,1110534,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,32
1110535,1110535,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,36
1110606,1110606,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1110607,1110607,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1110608,1110608,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1110609,1110609,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1110610,1110610,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1110616,1110616,1T 가죽 갑옷(시작템)_프록  Lv.1,DefenseVary,200
1110617,1110617,1T 가죽 갑옷(시작템)_프록  Lv.2,DefenseVary,200
1110618,1110618,1T 가죽 갑옷(시작템)_프록  Lv.3,DefenseVary,200
1110619,1110619,1T 가죽 갑옷(시작템)_프록  Lv.4,DefenseVary,200
1110620,1110620,1T 가죽 갑옷(시작템)_프록  Lv.5,DefenseVary,200
1110636,1110636,1T 가죽 신발(시작템)_프록_회피 100%  Lv.1,DodgeVaryper,1000
1110637,1110637,1T 가죽 신발(시작템)_프록_회피 100%  Lv.2,DodgeVaryper,1000
1110638,1110638,1T 가죽 신발(시작템)_프록_회피 100%  Lv.3,DodgeVaryper,1000
1110639,1110639,1T 가죽 신발(시작템)_프록_회피 100%  Lv.4,DodgeVaryper,1000
1110640,1110640,1T 가죽 신발(시작템)_프록_회피 100%  Lv.5,DodgeVaryper,1000
1120001,1120001,2T 가죽 투구(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,28
1120002,1120002,2T 가죽 투구(시작템)_공격 속도 향상 Lv.2,AtkSpeedVaryper,32
1120003,1120003,2T 가죽 투구(시작템)_공격 속도 향상 Lv.3,AtkSpeedVaryper,36
1120004,1120004,2T 가죽 투구(시작템)_공격 속도 향상 Lv.4,AtkSpeedVaryper,40
1120005,1120005,2T 가죽 투구(시작템)_공격 속도 향상 Lv.5,AtkSpeedVaryper,44
1120011,1120011,2T 가죽 갑옷(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,28
1120012,1120012,2T 가죽 갑옷(시작템)_공격 속도 향상 Lv.2,AtkSpeedVaryper,32
1120013,1120013,2T 가죽 갑옷(시작템)_공격 속도 향상 Lv.3,AtkSpeedVaryper,36
1120014,1120014,2T 가죽 갑옷(시작템)_공격 속도 향상 Lv.4,AtkSpeedVaryper,40
1120015,1120015,2T 가죽 갑옷(시작템)_공격 속도 향상 Lv.5,AtkSpeedVaryper,44
1120021,1120021,2T 가죽 장갑(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,28
1120022,1120022,2T 가죽 장갑(시작템)_공격 속도 향상 Lv.2,AtkSpeedVaryper,32
1120023,1120023,2T 가죽 장갑(시작템)_공격 속도 향상 Lv.3,AtkSpeedVaryper,36
1120024,1120024,2T 가죽 장갑(시작템)_공격 속도 향상 Lv.4,AtkSpeedVaryper,40
1120025,1120025,2T 가죽 장갑(시작템)_공격 속도 향상 Lv.5,AtkSpeedVaryper,44
1120031,1120031,2T 가죽 신발(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,28
1120032,1120032,2T 가죽 신발(시작템)_공격 속도 향상 Lv.2,AtkSpeedVaryper,32
1120033,1120033,2T 가죽 신발(시작템)_공격 속도 향상 Lv.3,AtkSpeedVaryper,36
1120034,1120034,2T 가죽 신발(시작템)_공격 속도 향상 Lv.4,AtkSpeedVaryper,40
1120035,1120035,2T 가죽 신발(시작템)_공격 속도 향상 Lv.5,AtkSpeedVaryper,44
1120101,1120101,2T 가죽 투구(시작템)_치명타 피해 향상  Lv.1,CriDamageVaryper,140
1120102,1120102,2T 가죽 투구(시작템)_치명타 피해 향상  Lv.2,CriDamageVaryper,160
1120103,1120103,2T 가죽 투구(시작템)_치명타 피해 향상  Lv.3,CriDamageVaryper,180
1120104,1120104,2T 가죽 투구(시작템)_치명타 피해 향상  Lv.4,CriDamageVaryper,200
1120105,1120105,2T 가죽 투구(시작템)_치명타 피해 향상  Lv.5,CriDamageVaryper,220
1120111,1120111,2T 가죽 갑옷(시작템)_치명타 피해 향상  Lv.1,CriDamageVaryper,140
1120112,1120112,2T 가죽 갑옷(시작템)_치명타 피해 향상  Lv.2,CriDamageVaryper,160
1120113,1120113,2T 가죽 갑옷(시작템)_치명타 피해 향상  Lv.3,CriDamageVaryper,180
1120114,1120114,2T 가죽 갑옷(시작템)_치명타 피해 향상  Lv.4,CriDamageVaryper,200
1120115,1120115,2T 가죽 갑옷(시작템)_치명타 피해 향상  Lv.5,CriDamageVaryper,220
1120121,1120121,2T 가죽 장갑(시작템)_치명타 피해 향상  Lv.1,CriDamageVaryper,140
1120122,1120122,2T 가죽 장갑(시작템)_치명타 피해 향상  Lv.2,CriDamageVaryper,160
1120123,1120123,2T 가죽 장갑(시작템)_치명타 피해 향상  Lv.3,CriDamageVaryper,180
1120124,1120124,2T 가죽 장갑(시작템)_치명타 피해 향상  Lv.4,CriDamageVaryper,200
1120125,1120125,2T 가죽 장갑(시작템)_치명타 피해 향상  Lv.5,CriDamageVaryper,220
1120131,1120131,2T 가죽 신발(시작템)_치명타 피해 향상  Lv.1,CriDamageVaryper,140
1120132,1120132,2T 가죽 신발(시작템)_치명타 피해 향상  Lv.2,CriDamageVaryper,160
1120133,1120133,2T 가죽 신발(시작템)_치명타 피해 향상  Lv.3,CriDamageVaryper,180
1120134,1120134,2T 가죽 신발(시작템)_치명타 피해 향상  Lv.4,CriDamageVaryper,200
1120135,1120135,2T 가죽 신발(시작템)_치명타 피해 향상  Lv.5,CriDamageVaryper,220
1120201,1120201,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,RegenMpVary,2
1120202,1120202,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,RegenMpVary,3
1120203,1120203,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,RegenMpVary,4
1120204,1120204,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,RegenMpVary,5
1120205,1120205,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,RegenMpVary,6
1120211,1120211,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,RegenMpVary,2
1120212,1120212,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,RegenMpVary,3
1120213,1120213,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,RegenMpVary,4
1120214,1120214,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,RegenMpVary,5
1120215,1120215,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,RegenMpVary,6
1120221,1120221,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,RegenMpVary,2
1120222,1120222,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,RegenMpVary,3
1120223,1120223,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,RegenMpVary,4
1120224,1120224,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,RegenMpVary,5
1120225,1120225,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,RegenMpVary,6
1120231,1120231,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,RegenMpVary,2
1120232,1120232,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,RegenMpVary,3
1120233,1120233,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,RegenMpVary,4
1120234,1120234,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,RegenMpVary,5
1120235,1120235,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,RegenMpVary,6
1120301,1120301,2T 가죽 투구(시작템)_치명타 확률  Lv.1,CriVaryper,28
1120302,1120302,2T 가죽 투구(시작템)_치명타 확률  Lv.2,CriVaryper,32
1120303,1120303,2T 가죽 투구(시작템)_치명타 확률  Lv.3,CriVaryper,36
1120304,1120304,2T 가죽 투구(시작템)_치명타 확률  Lv.4,CriVaryper,40
1120305,1120305,2T 가죽 투구(시작템)_치명타 확률  Lv.5,CriVaryper,44
1120311,1120311,2T 가죽 갑옷(시작템)_마법 피해 감소  Lv.1,PhysicalDamageDownVaryper,14
1120312,1120312,2T 가죽 갑옷(시작템)_마법 피해 감소  Lv.2,PhysicalDamageDownVaryper,16
1120313,1120313,2T 가죽 갑옷(시작템)_마법 피해 감소  Lv.3,PhysicalDamageDownVaryper,18
1120314,1120314,2T 가죽 갑옷(시작템)_마법 피해 감소  Lv.4,PhysicalDamageDownVaryper,20
1120315,1120315,2T 가죽 갑옷(시작템)_마법 피해 감소  Lv.5,PhysicalDamageDownVaryper,22
1120321,1120321,2T 가죽 장갑(시작템)_물리 피해 증가 Lv.1,PhysicalDamageUpVaryper,14
1120322,1120322,2T 가죽 장갑(시작템)_물리 피해 증가 Lv.2,PhysicalDamageUpVaryper,16
1120323,1120323,2T 가죽 장갑(시작템)_물리 피해 증가 Lv.3,PhysicalDamageUpVaryper,18
1120324,1120324,2T 가죽 장갑(시작템)_물리 피해 증가 Lv.4,PhysicalDamageUpVaryper,20
1120325,1120325,2T 가죽 장갑(시작템)_물리 피해 증가 Lv.5,PhysicalDamageUpVaryper,22
1120331,1120331,2T 가죽 신발(시작템)_이동 속도  Lv.1,MoveSpeedVaryper,170
1120332,1120332,2T 가죽 신발(시작템)_이동 속도  Lv.2,MoveSpeedVaryper,180
1120333,1120333,2T 가죽 신발(시작템)_이동 속도  Lv.3,MoveSpeedVaryper,190
1120334,1120334,2T 가죽 신발(시작템)_이동 속도  Lv.4,MoveSpeedVaryper,200
1120335,1120335,2T 가죽 신발(시작템)_이동 속도  Lv.5,MoveSpeedVaryper,210
1120401,1120401,2T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,20
1120402,1120402,2T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,24
1120403,1120403,2T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,28
1120404,1120404,2T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,32
1120405,1120405,2T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,36
1120411,1120411,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,20
1120412,1120412,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,24
1120413,1120413,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,28
1120414,1120414,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,32
1120415,1120415,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,36
1120421,1120421,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,PVEDamageUpVaryper,20
1120422,1120422,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,PVEDamageUpVaryper,24
1120423,1120423,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,PVEDamageUpVaryper,28
1120424,1120424,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,PVEDamageUpVaryper,32
1120425,1120425,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,PVEDamageUpVaryper,36
1120431,1120431,2T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,PVEDamageDownVaryper,20
1120432,1120432,2T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,PVEDamageDownVaryper,24
1120433,1120433,2T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,PVEDamageDownVaryper,28
1120434,1120434,2T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,PVEDamageDownVaryper,32
1120435,1120435,2T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,PVEDamageDownVaryper,36
1120501,1120501,2T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,20
1120502,1120502,2T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,24
1120503,1120503,2T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,28
1120504,1120504,2T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,32
1120505,1120505,2T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,36
1120511,1120511,2T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,20
1120512,1120512,2T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,24
1120513,1120513,2T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,28
1120514,1120514,2T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,32
1120515,1120515,2T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,36
1120521,1120521,2T 가죽 장갑(시작템)_PVP 피해 증가  Lv.1,PVPDamageUpVaryper,20
1120522,1120522,2T 가죽 장갑(시작템)_PVP 피해 증가  Lv.2,PVPDamageUpVaryper,24
1120523,1120523,2T 가죽 장갑(시작템)_PVP 피해 증가  Lv.3,PVPDamageUpVaryper,28
1120524,1120524,2T 가죽 장갑(시작템)_PVP 피해 증가  Lv.4,PVPDamageUpVaryper,32
1120525,1120525,2T 가죽 장갑(시작템)_PVP 피해 증가  Lv.5,PVPDamageUpVaryper,36
1120531,1120531,2T 가죽 신발(시작템)_PVP 피해 감소  Lv.1,PVPDamageDownVaryper,20
1120532,1120532,2T 가죽 신발(시작템)_PVP 피해 감소  Lv.2,PVPDamageDownVaryper,24
1120533,1120533,2T 가죽 신발(시작템)_PVP 피해 감소  Lv.3,PVPDamageDownVaryper,28
1120534,1120534,2T 가죽 신발(시작템)_PVP 피해 감소  Lv.4,PVPDamageDownVaryper,32
1120535,1120535,2T 가죽 신발(시작템)_PVP 피해 감소  Lv.5,PVPDamageDownVaryper,36
1120606,1120606,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1120607,1120607,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1120608,1120608,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1120609,1120609,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1120610,1120610,체력이 30% 미만 시 5초간 기본 공격을 모두 회피한다.(쿨타임 120초),DodgeVaryper,1000
1120616,1120616,2T 가죽 갑옷(시작템)_프록  Lv.1,DefenseVary,200
1120617,1120617,2T 가죽 갑옷(시작템)_프록  Lv.2,DefenseVary,200
1120618,1120618,2T 가죽 갑옷(시작템)_프록  Lv.3,DefenseVary,200
1120619,1120619,2T 가죽 갑옷(시작템)_프록  Lv.4,DefenseVary,200
1120620,1120620,2T 가죽 갑옷(시작템)_프록  Lv.5,DefenseVary,200
1120636,1120636,2T 가죽 신발(시작템)_프록_이동속도 증가  Lv.1,MoveSpeedVaryper,100
1120637,1120637,2T 가죽 신발(시작템)_프록_이동속도 증가  Lv.2,MoveSpeedVaryper,120
1120638,1120638,2T 가죽 신발(시작템)_프록_이동속도 증가  Lv.3,MoveSpeedVaryper,140
1120639,1120639,2T 가죽 신발(시작템)_프록_이동속도 증가  Lv.4,MoveSpeedVaryper,160
1120640,1120640,2T 가죽 신발(시작템)_프록_이동속도 증가  Lv.5,MoveSpeedVaryper,180
1130001,1130001,3T 가죽 투구(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,36
1130002,1130002,3T 가죽 투구(시작템)_공격 속도 향상 Lv.2,AtkSpeedVaryper,40
1130003,1130003,3T 가죽 투구(시작템)_공격 속도 향상 Lv.3,AtkSpeedVaryper,44
1130004,1130004,3T 가죽 투구(시작템)_공격 속도 향상 Lv.4,AtkSpeedVaryper,48
1130005,1130005,3T 가죽 투구(시작템)_공격 속도 향상 Lv.5,AtkSpeedVaryper,52
1130011,1130011,3T 가죽 갑옷(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,36
1130012,1130012,3T 가죽 갑옷(시작템)_공격 속도 향상 Lv.2,AtkSpeedVaryper,40
1130013,1130013,3T 가죽 갑옷(시작템)_공격 속도 향상 Lv.3,AtkSpeedVaryper,44
1130014,1130014,3T 가죽 갑옷(시작템)_공격 속도 향상 Lv.4,AtkSpeedVaryper,48
1130015,1130015,3T 가죽 갑옷(시작템)_공격 속도 향상 Lv.5,AtkSpeedVaryper,52
1130021,1130021,3T 가죽 장갑(시작템)_공격 속도 향상 Lv.1,AtkSpeedVaryper,36
