OID,Cid,Milestone,Comment,DescName,Desc,GroupCid,SkillLevel,SkillCid,LevelUpPoint,UpgradeStepCondition
1110304,1110304,Dev,1T 가죽 투구(시작템)_치명타 확률  Lv.4,치명타 확률 Lv.4,,1110301,4,1110304,1,6
1110305,1110305,Dev,1T 가죽 투구(시작템)_치명타 확률  Lv.5,치명타 확률 Lv.5,,1110301,5,1110305,1,8
1110311,1110311,Dev,1T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.1,피해 감소 Lv.1,,1110311,1,1110311,1,0
1110312,1110312,Dev,1T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.2,피해 감소 Lv.2,,1110311,2,1110312,1,2
1110313,1110313,Dev,1T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.3,피해 감소 Lv.3,,1110311,3,1110313,1,4
1110314,1110314,Dev,1T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.4,피해 감소 Lv.4,,1110311,4,1110314,1,6
1110315,1110315,Dev,1T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.5,피해 감소 Lv.5,,1110311,5,1110315,1,8
1110321,1110321,Dev,1T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.1,피해 증가Lv.1,,1110321,1,1110321,1,0
1110322,1110322,Dev,1T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.2,피해 증가Lv.2,,1110321,2,1110322,1,2
1110323,1110323,Dev,1T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.3,피해 증가Lv.3,,1110321,3,1110323,1,4
1110324,1110324,Dev,1T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.4,피해 증가Lv.4,,1110321,4,1110324,1,6
1110325,1110325,Dev,1T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.5,피해 증가Lv.5,,1110321,5,1110325,1,8
1110331,1110331,Dev,1T 가죽 신발(시작템)_이동 속도  Lv.1,이동 속도 Lv.1,,1110331,1,1110331,1,0
1110332,1110332,Dev,1T 가죽 신발(시작템)_이동 속도  Lv.2,이동 속도 Lv.2,,1110331,2,1110332,1,2
1110333,1110333,Dev,1T 가죽 신발(시작템)_이동 속도  Lv.3,이동 속도 Lv.3,,1110331,3,1110333,1,4
1110334,1110334,Dev,1T 가죽 신발(시작템)_이동 속도  Lv.4,이동 속도 Lv.4,,1110331,4,1110334,1,6
1110335,1110335,Dev,1T 가죽 신발(시작템)_이동 속도  Lv.5,이동 속도 Lv.5,,1110331,5,1110335,1,8
1110401,1110401,Dev,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.1,PVE 피해 증가 Lv.1,,1110401,1,1110401,1,0
1110402,1110402,Dev,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.2,PVE 피해 증가 Lv.2,,1110401,2,1110402,1,2
1110403,1110403,Dev,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.3,PVE 피해 증가 Lv.3,,1110401,3,1110403,1,4
1110404,1110404,Dev,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.4,PVE 피해 증가 Lv.4,,1110401,4,1110404,1,6
1110405,1110405,Dev,1T 가죽 투구(시작템)_PVE 피해 증가  Lv.5,PVE 피해 증가 Lv.5,,1110401,5,1110405,1,8
1110411,1110411,Dev,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,PVE 피해 감소 Lv.1,,1110411,1,1110411,1,0
1110412,1110412,Dev,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,PVE 피해 감소 Lv.2,,1110411,2,1110412,1,2
1110413,1110413,Dev,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,PVE 피해 감소 Lv.3,,1110411,3,1110413,1,4
1110414,1110414,Dev,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,PVE 피해 감소 Lv.4,,1110411,4,1110414,1,6
1110415,1110415,Dev,1T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,PVE 피해 감소 Lv.5,,1110411,5,1110415,1,8
1110421,1110421,Dev,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,PVE 피해 증가 Lv.1,,1110421,1,1110421,1,0
1110422,1110422,Dev,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,PVE 피해 증가 Lv.2,,1110421,2,1110422,1,2
1110423,1110423,Dev,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.3,PVE 피해 증가 Lv.3,,1110421,3,1110423,1,4
1110424,1110424,Dev,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.4,PVE 피해 증가 Lv.4,,1110421,4,1110424,1,6
1110425,1110425,Dev,1T 가죽 장갑(시작템)_PVE 피해 증가  Lv.5,PVE 피해 증가 Lv.5,,1110421,5,1110425,1,8
1110431,1110431,Dev,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.1,PVE 피해 감소 Lv.1,,1110431,1,1110431,1,0
1110432,1110432,Dev,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.2,PVE 피해 감소 Lv.2,,1110431,2,1110432,1,2
1110433,1110433,Dev,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.3,PVE 피해 감소 Lv.3,,1110431,3,1110433,1,4
1110434,1110434,Dev,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.4,PVE 피해 감소 Lv.4,,1110431,4,1110434,1,6
1110435,1110435,Dev,1T 가죽 신발(시작템)_PVE 피해 감소  Lv.5,PVE 피해 감소 Lv.5,,1110431,5,1110435,1,8
1110501,1110501,Dev,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.1,PVP 피해 증가 Lv.1,,1110501,1,1110501,1,0
1110502,1110502,Dev,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.2,PVP 피해 증가 Lv.2,,1110501,2,1110502,1,2
1110503,1110503,Dev,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.3,PVP 피해 증가 Lv.3,,1110501,3,1110503,1,4
1110504,1110504,Dev,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.4,PVP 피해 증가 Lv.4,,1110501,4,1110504,1,6
1110505,1110505,Dev,1T 가죽 투구(시작템)_PVP 피해 증가  Lv.5,PVP 피해 증가 Lv.5,,1110501,5,1110505,1,8
1110511,1110511,Dev,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.1,PVP 피해 감소 Lv.1,,1110511,1,1110511,1,0
1110512,1110512,Dev,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.2,PVP 피해 감소 Lv.2,,1110511,2,1110512,1,2
1110513,1110513,Dev,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.3,PVP 피해 감소 Lv.3,,1110511,3,1110513,1,4
1110514,1110514,Dev,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.4,PVP 피해 감소 Lv.4,,1110511,4,1110514,1,6
1110515,1110515,Dev,1T 가죽 갑옷(시작템)_PVP 피해 감소  Lv.5,PVP 피해 감소 Lv.5,,1110511,5,1110515,1,8
1110521,1110521,Dev,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.1,PVP 피해 증가 Lv.1,,1110521,1,1110521,1,0
1110522,1110522,Dev,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.2,PVP 피해 증가 Lv.2,,1110521,2,1110522,1,2
1110523,1110523,Dev,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.3,PVP 피해 증가 Lv.3,,1110521,3,1110523,1,4
1110524,1110524,Dev,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.4,PVP 피해 증가 Lv.4,,1110521,4,1110524,1,6
1110525,1110525,Dev,1T 가죽 장갑(시작템)_PVP 피해 증가  Lv.5,PVP 피해 증가 Lv.5,,1110521,5,1110525,1,8
1110531,1110531,Dev,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.1,PVP 피해 감소 Lv.1,,1110531,1,1110531,1,0
1110532,1110532,Dev,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.2,PVP 피해 감소 Lv.2,,1110531,2,1110532,1,2
1110533,1110533,Dev,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.3,PVP 피해 감소 Lv.3,,1110531,3,1110533,1,4
1110534,1110534,Dev,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.4,PVP 피해 감소 Lv.4,,1110531,4,1110534,1,6
1110535,1110535,Dev,1T 가죽 신발(시작템)_PVP 피해 감소  Lv.5,PVP 피해 감소 Lv.5,,1110531,5,1110535,1,8
1110601,1110601,Dev,1T 가죽 투구(시작템)_프록  Lv.1,그림자 회피 Lv.1,,1110601,1,1110601,1,0
1110602,1110602,Dev,1T 가죽 투구(시작템)_프록  Lv.2,그림자 회피 Lv.2,,1110601,2,1110602,1,2
1110603,1110603,Dev,1T 가죽 투구(시작템)_프록  Lv.3,그림자 회피 Lv.3,,1110601,3,1110603,1,4
1110604,1110604,Dev,1T 가죽 투구(시작템)_프록  Lv.4,그림자 회피 Lv.4,,1110601,4,1110604,1,6
1110605,1110605,Dev,1T 가죽 투구(시작템)_프록  Lv.5,그림자 회피 Lv.5,,1110601,5,1110605,1,8
1110611,1110611,Dev,1T 가죽 갑옷(시작템)_프록  Lv.1,두꺼운 피부 Lv.1,,1110611,1,1110611,1,0
1110612,1110612,Dev,1T 가죽 갑옷(시작템)_프록  Lv.2,두꺼운 피부 Lv.2,,1110611,2,1110612,1,2
1110613,1110613,Dev,1T 가죽 갑옷(시작템)_프록  Lv.3,두꺼운 피부 Lv.3,,1110611,3,1110613,1,4
1110614,1110614,Dev,1T 가죽 갑옷(시작템)_프록  Lv.4,두꺼운 피부 Lv.4,,1110611,4,1110614,1,6
1110615,1110615,Dev,1T 가죽 갑옷(시작템)_프록  Lv.5,두꺼운 피부 Lv.5,,1110611,5,1110615,1,8
1110621,1110621,Dev,1T 가죽 장갑(시작템)_프록  Lv.1,낙석 주의 Lv.1,,1110621,1,1110621,1,0
1110622,1110622,Dev,1T 가죽 장갑(시작템)_프록  Lv.2,낙석 주의 Lv.2,,1110621,2,1110622,1,2
1110623,1110623,Dev,1T 가죽 장갑(시작템)_프록  Lv.3,낙석 주의 Lv.3,,1110621,3,1110623,1,4
1110624,1110624,Dev,1T 가죽 장갑(시작템)_프록  Lv.4,낙석 주의 Lv.4,,1110621,4,1110624,1,6
1110625,1110625,Dev,1T 가죽 장갑(시작템)_프록  Lv.5,낙석 주의 Lv.5,,1110621,5,1110625,1,8
1110631,1110631,Dev,1T 가죽 신발(시작템)_프록  Lv.1,미끄러운 재질 Lv.1,,1110631,1,1110631,1,0
1110632,1110632,Dev,1T 가죽 신발(시작템)_프록  Lv.2,미끄러운 재질 Lv.2,,1110631,2,1110632,1,2
1110633,1110633,Dev,1T 가죽 신발(시작템)_프록  Lv.3,미끄러운 재질 Lv.3,,1110631,3,1110633,1,4
1110634,1110634,Dev,1T 가죽 신발(시작템)_프록  Lv.4,미끄러운 재질 Lv.4,,1110631,4,1110634,1,6
1110635,1110635,Dev,1T 가죽 신발(시작템)_프록  Lv.5,미끄러운 재질 Lv.5,,1110631,5,1110635,1,8
1120001,1120001,Dev,2T 가죽 투구(시작템)_최대 마력 향상  Lv.1,공격 속도 향상 Lv.1,,1120001,1,1120001,1,0
1120002,1120002,Dev,2T 가죽 투구(시작템)_최대 마력 향상  Lv.2,공격 속도 향상 Lv.2,,1120001,2,1120002,1,2
1120003,1120003,Dev,2T 가죽 투구(시작템)_최대 마력 향상  Lv.3,공격 속도 향상 Lv.3,,1120001,3,1120003,1,4
1120004,1120004,Dev,2T 가죽 투구(시작템)_최대 마력 향상  Lv.4,공격 속도 향상 Lv.4,,1120001,4,1120004,1,6
1120005,1120005,Dev,2T 가죽 투구(시작템)_최대 마력 향상  Lv.5,공격 속도 향상 Lv.5,,1120001,5,1120005,1,8
1120011,1120011,Dev,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.1,공격 속도 향상 Lv.1,,1120011,1,1120011,1,0
1120012,1120012,Dev,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.2,공격 속도 향상 Lv.2,,1120011,2,1120012,1,2
1120013,1120013,Dev,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.3,공격 속도 향상 Lv.3,,1120011,3,1120013,1,4
1120014,1120014,Dev,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.4,공격 속도 향상 Lv.4,,1120011,4,1120014,1,6
1120015,1120015,Dev,2T 가죽 갑옷(시작템)_최대 마력 향상  Lv.5,공격 속도 향상 Lv.5,,1120011,5,1120015,1,8
1120021,1120021,Dev,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.1,공격 속도 향상 Lv.1,,1120021,1,1120021,1,0
1120022,1120022,Dev,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.2,공격 속도 향상 Lv.2,,1120021,2,1120022,1,2
1120023,1120023,Dev,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.3,공격 속도 향상 Lv.3,,1120021,3,1120023,1,4
1120024,1120024,Dev,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.4,공격 속도 향상 Lv.4,,1120021,4,1120024,1,6
1120025,1120025,Dev,2T 가죽 장갑(시작템)_최대 마력 향상  Lv.5,공격 속도 향상 Lv.5,,1120021,5,1120025,1,8
1120031,1120031,Dev,2T 가죽 신발(시작템)_최대 마력 향상  Lv.1,공격 속도 향상 Lv.1,,1120031,1,1120031,1,0
1120032,1120032,Dev,2T 가죽 신발(시작템)_최대 마력 향상  Lv.2,공격 속도 향상 Lv.2,,1120031,2,1120032,1,2
1120033,1120033,Dev,2T 가죽 신발(시작템)_최대 마력 향상  Lv.3,공격 속도 향상 Lv.3,,1120031,3,1120033,1,4
1120034,1120034,Dev,2T 가죽 신발(시작템)_최대 마력 향상  Lv.4,공격 속도 향상 Lv.4,,1120031,4,1120034,1,6
1120035,1120035,Dev,2T 가죽 신발(시작템)_최대 마력 향상  Lv.5,공격 속도 향상 Lv.5,,1120031,5,1120035,1,8
1120101,1120101,Dev,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.1,치명타 피해 증가 향상 Lv.1,,1120101,1,1120101,1,0
1120102,1120102,Dev,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.2,치명타 피해 증가 향상 Lv.2,,1120101,2,1120102,1,2
1120103,1120103,Dev,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.3,치명타 피해 증가 향상 Lv.3,,1120101,3,1120103,1,4
1120104,1120104,Dev,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.4,치명타 피해 증가 향상 Lv.4,,1120101,4,1120104,1,6
1120105,1120105,Dev,2T 가죽 투구(시작템)_주는 피해 증가 향상  Lv.5,치명타 피해 증가 향상 Lv.5,,1120101,5,1120105,1,8
1120111,1120111,Dev,2T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.1,치명타 피해 증가 향상 Lv.1,,1120111,1,1120111,1,0
1120112,1120112,Dev,2T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.2,치명타 피해 증가 향상 Lv.2,,1120111,2,1120112,1,2
1120113,1120113,Dev,2T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.3,치명타 피해 증가 향상 Lv.3,,1120111,3,1120113,1,4
1120114,1120114,Dev,2T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.4,치명타 피해 증가 향상 Lv.4,,1120111,4,1120114,1,6
1120115,1120115,Dev,2T 가죽 갑옷(시작템)_주는 피해 증가 향상  Lv.5,치명타 피해 증가 향상 Lv.5,,1120111,5,1120115,1,8
1120121,1120121,Dev,2T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.1,치명타 피해 증가 향상 Lv.1,,1120121,1,1120121,1,0
1120122,1120122,Dev,2T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.2,치명타 피해 증가 향상 Lv.2,,1120121,2,1120122,1,2
1120123,1120123,Dev,2T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.3,치명타 피해 증가 향상 Lv.3,,1120121,3,1120123,1,4
1120124,1120124,Dev,2T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.4,치명타 피해 증가 향상 Lv.4,,1120121,4,1120124,1,6
1120125,1120125,Dev,2T 가죽 장갑(시작템)_주는 피해 증가 향상  Lv.5,치명타 피해 증가 향상 Lv.5,,1120121,5,1120125,1,8
1120131,1120131,Dev,2T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.1,치명타 피해 증가 향상 Lv.1,,1120131,1,1120131,1,0
1120132,1120132,Dev,2T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.2,치명타 피해 증가 향상 Lv.2,,1120131,2,1120132,1,2
1120133,1120133,Dev,2T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.3,치명타 피해 증가 향상 Lv.3,,1120131,3,1120133,1,4
1120134,1120134,Dev,2T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.4,치명타 피해 증가 향상 Lv.4,,1120131,4,1120134,1,6
1120135,1120135,Dev,2T 가죽 신발(시작템)_주는 피해 증가 향상  Lv.5,치명타 피해 증가 향상 Lv.5,,1120131,5,1120135,1,8
1120201,1120201,Dev,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1120201,1,1120201,1,0
1120202,1120202,Dev,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1120201,2,1120202,1,2
1120203,1120203,Dev,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1120201,3,1120203,1,4
1120204,1120204,Dev,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1120201,4,1120204,1,6
1120205,1120205,Dev,2T 가죽 투구(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1120201,5,1120205,1,8
1120211,1120211,Dev,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1120211,1,1120211,1,0
1120212,1120212,Dev,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1120211,2,1120212,1,2
1120213,1120213,Dev,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1120211,3,1120213,1,4
1120214,1120214,Dev,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1120211,4,1120214,1,6
1120215,1120215,Dev,2T 가죽 갑옷(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1120211,5,1120215,1,8
1120221,1120221,Dev,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1120221,1,1120221,1,0
1120222,1120222,Dev,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1120221,2,1120222,1,2
1120223,1120223,Dev,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1120221,3,1120223,1,4
1120224,1120224,Dev,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1120221,4,1120224,1,6
1120225,1120225,Dev,2T 가죽 장갑(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1120221,5,1120225,1,8
1120231,1120231,Dev,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.1,마력 자연 회복력 향상 Lv.1,,1120231,1,1120231,1,0
1120232,1120232,Dev,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.2,마력 자연 회복력 향상 Lv.2,,1120231,2,1120232,1,2
1120233,1120233,Dev,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.3,마력 자연 회복력 향상 Lv.3,,1120231,3,1120233,1,4
1120234,1120234,Dev,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.4,마력 자연 회복력 향상 Lv.4,,1120231,4,1120234,1,6
1120235,1120235,Dev,2T 가죽 신발(시작템)_마력 자연 회복력 향상  Lv.5,마력 자연 회복력 향상 Lv.5,,1120231,5,1120235,1,8
1120301,1120301,Dev,2T 가죽 투구(시작템)_치명타 확률  Lv.1,치명타 확률 Lv.1,,1120301,1,1120301,1,0
1120302,1120302,Dev,2T 가죽 투구(시작템)_치명타 확률  Lv.2,치명타 확률 Lv.2,,1120301,2,1120302,1,2
1120303,1120303,Dev,2T 가죽 투구(시작템)_치명타 확률  Lv.3,치명타 확률 Lv.3,,1120301,3,1120303,1,4
1120304,1120304,Dev,2T 가죽 투구(시작템)_치명타 확률  Lv.4,치명타 확률 Lv.4,,1120301,4,1120304,1,6
1120305,1120305,Dev,2T 가죽 투구(시작템)_치명타 확률  Lv.5,치명타 확률 Lv.5,,1120301,5,1120305,1,8
1120311,1120311,Dev,2T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.1,피해 감소 Lv.1,,1120311,1,1120311,1,0
1120312,1120312,Dev,2T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.2,피해 감소 Lv.2,,1120311,2,1120312,1,2
1120313,1120313,Dev,2T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.3,피해 감소 Lv.3,,1120311,3,1120313,1,4
1120314,1120314,Dev,2T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.4,피해 감소 Lv.4,,1120311,4,1120314,1,6
1120315,1120315,Dev,2T 가죽 갑옷(시작템)_피해 감소 & 피해 감소  Lv.5,피해 감소 Lv.5,,1120311,5,1120315,1,8
1120321,1120321,Dev,2T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.1,피해 증가Lv.1,,1120321,1,1120321,1,0
1120322,1120322,Dev,2T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.2,피해 증가Lv.2,,1120321,2,1120322,1,2
1120323,1120323,Dev,2T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.3,피해 증가Lv.3,,1120321,3,1120323,1,4
1120324,1120324,Dev,2T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.4,피해 증가Lv.4,,1120321,4,1120324,1,6
1120325,1120325,Dev,2T 가죽 장갑(시작템)_피해 증가 & 피해 증가 Lv.5,피해 증가Lv.5,,1120321,5,1120325,1,8
1120331,1120331,Dev,2T 가죽 신발(시작템)_이동 속도  Lv.1,이동 속도 Lv.1,,1120331,1,1120331,1,0
1120332,1120332,Dev,2T 가죽 신발(시작템)_이동 속도  Lv.2,이동 속도 Lv.2,,1120331,2,1120332,1,2
1120333,1120333,Dev,2T 가죽 신발(시작템)_이동 속도  Lv.3,이동 속도 Lv.3,,1120331,3,1120333,1,4
1120334,1120334,Dev,2T 가죽 신발(시작템)_이동 속도  Lv.4,이동 속도 Lv.4,,1120331,4,1120334,1,6
1120335,1120335,Dev,2T 가죽 신발(시작템)_이동 속도  Lv.5,이동 속도 Lv.5,,1120331,5,1120335,1,8
1120401,1120401,Dev,2T 가죽 신발(시작템)_PVE 피해 증가  Lv.1,PVE 피해 증가 Lv.1,,1120401,1,1120401,1,0
1120402,1120402,Dev,2T 가죽 신발(시작템)_PVE 피해 증가  Lv.2,PVE 피해 증가 Lv.2,,1120401,2,1120402,1,2
1120403,1120403,Dev,2T 가죽 신발(시작템)_PVE 피해 증가  Lv.3,PVE 피해 증가 Lv.3,,1120401,3,1120403,1,4
1120404,1120404,Dev,2T 가죽 신발(시작템)_PVE 피해 증가  Lv.4,PVE 피해 증가 Lv.4,,1120401,4,1120404,1,6
1120405,1120405,Dev,2T 가죽 신발(시작템)_PVE 피해 증가  Lv.5,PVE 피해 증가 Lv.5,,1120401,5,1120405,1,8
1120411,1120411,Dev,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.1,PVE 피해 감소 Lv.1,,1120411,1,1120411,1,0
1120412,1120412,Dev,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.2,PVE 피해 감소 Lv.2,,1120411,2,1120412,1,2
1120413,1120413,Dev,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.3,PVE 피해 감소 Lv.3,,1120411,3,1120413,1,4
1120414,1120414,Dev,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.4,PVE 피해 감소 Lv.4,,1120411,4,1120414,1,6
1120415,1120415,Dev,2T 가죽 갑옷(시작템)_PVE 피해 감소  Lv.5,PVE 피해 감소 Lv.5,,1120411,5,1120415,1,8
1120421,1120421,Dev,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.1,PVE 피해 증가 Lv.1,,1120421,1,1120421,1,0
1120422,1120422,Dev,2T 가죽 장갑(시작템)_PVE 피해 증가  Lv.2,PVE 피해 증가 Lv.2,,1120421,2,1120422,1,2
