OID,Cid,Comment,DescName,MaxStack
212107,212107,,상인 연합의 총 (귀속),1
212108,212108,,용병 조합의 총 (귀속),1
212109,212109,,자유 무역단의 총 (귀속),1
212110,212110,,수습공의 총 (귀속),1
212300,212300,,찬란한 직업 소환권 (1회) (귀속),99999
213100,213100,,첫걸음 마도서 (귀속),1
213101,213101,,초승달 왕좌의 마도서 (귀속),1
213102,213102,,떠돌이의 마도서 (귀속),1
213103,213103,,이니스테르의 마도서 (귀속),1
213104,213104,,빛바랜 땅의 마도서 (귀속),1
213105,213105,,학자의 마도서 (귀속),1
213106,213106,,북방 이슈바라의 마도서 (귀속),1
213107,213107,,마법 학회의 마도서 (귀속),1
213108,213108,,추방자의 마도서 (귀속),1
213109,213109,,암굴의 마도서 (귀속),1
213110,213110,,수습공의 마도서 (귀속),1
220101,220101,,여우별 (귀속),1
220102,220102,,사려깊은 조언자 (귀속),1
220103,220103,,피바람의 부름 (귀속),1
220104,220104,,고요히 몰아치는 바람 (귀속),1
220105,220105,,흑요석 태도 (귀속),1
220106,220106,,명인의 검 (귀속),1
220201,220201,,타오르지 않는 불꽃 (귀속),1
220202,220202,,투지의 노래 (귀속),1
220203,220203,,불탄 성의 집행자 (귀속),1
220204,220204,,야수 도살자 (귀속),1
220205,220205,,흑요석 대검 (귀속),1
220206,220206,,명인의 대검 (귀속),1
220301,220301,,그림자 가위 (귀속),1
220302,220302,,유성 빛살 (귀속),1
220303,220303,,늑대 송곳니 (귀속),1
220304,220304,,방울뱀 송곳니 (귀속),1
220305,220305,,흑요석 비수 (귀속),1
220306,220306,,명인의 단검 (귀속),1
220401,220401,,베어의 갈고리 활 (귀속),1
220402,220402,,초원의 별빛 (귀속),1
220403,220403,,독수리의 사냥감 (귀속),1
220404,220404,,가혹한 돌개바람 (귀속),1
220405,220405,,흑요석 활 (귀속),1
220406,220406,,명인의 활 (귀속),1
220501,220501,,서풍의 숨결 (귀속),1
220502,220502,,그림자 지우개 (귀속),1
220503,220503,,별하늘 열쇠 (귀속),1
220504,220504,,미리내 (귀속),1
220505,220505,,흑요석 지팡이 (귀속),1
220506,220506,,명인의 지팡이 (귀속),1
220601,220601,,순록 부족 투구 (귀속),1
220602,220602,,고대 신앙자 사제모 (귀속),1
220603,220603,,검은상아 밀렵단 두건 (귀속),1
220604,220604,,말리카족 전통 관 (귀속),1
220605,220605,,이즈나 해방전선 두건 (귀속),1
220606,220606,,악마 사냥꾼 투구 (귀속),1
220607,220607,,이프나의 후예 관 (귀속),1
220608,220608,,에아나드 사서의 복면 (귀속),1
220609,220609,,신봉자의 두건 (귀속),1
220610,220610,,검은 모래회 투구 (귀속),1
220611,220611,,지식의 머리띠 (귀속),1
220612,220612,,명인의 투구 (귀속),1
220613,220613,,무명 병사의 투구 (귀속),1
220614,220614,,검은 망자의 투구 (귀속),1
220615,220615,,구도자의 투구 (귀속),1
220701,220701,,숨겨진 날개 흉갑 (귀속),1
220702,220702,,순록 부족 흉갑 (귀속),1
220703,220703,,고대 신앙자 수단 (귀속),1
220704,220704,,검은상아 밀렵단 조끼 (귀속),1
220705,220705,,말리카족 전통 상의 (귀속),1
220706,220706,,이즈나 해방전선 조끼 (귀속),1
220707,220707,,악마 사냥꾼 흉갑 (귀속),1
220708,220708,,이프나의 후예 상의 (귀속),1
220709,220709,,에아나드 사서의 흉갑 (귀속),1
220710,220710,,신봉자의 상의 (귀속),1
220711,220711,,검은 모래회 흉갑 (귀속),1
220712,220712,,지식의 상의 (귀속),1
220713,220713,,명인의 흉갑 (귀속),1
220714,220714,,무명 병사의 상의 (귀속),1
220715,220715,,검은 망자의 흉갑 (귀속),1
220716,220716,,구도자의 상의 (귀속),1
220801,220801,,숨겨진 날개 경갑 (귀속),1
220802,220802,,순록 부족 경갑 (귀속),1
220803,220803,,고대 신앙자 하의 (귀속),1
220804,220804,,검은상아 밀렵단 바지 (귀속),1
220805,220805,,말리카족 전통 하의 (귀속),1
220806,220806,,이즈나 해방전선 바지 (귀속),1
220807,220807,,악마 사냥꾼 경갑 (귀속),1
220808,220808,,이프나의 후예 하의 (귀속),1
220809,220809,,에아나드 사서의 경갑 (귀속),1
220810,220810,,신봉자의 바지 (귀속),1
220811,220811,,검은 모래회 경갑 (귀속),1
220812,220812,,지식의 하의 (귀속),1
220813,220813,,명인의 경갑 (귀속),1
220814,220814,,무명 병사의 하의 (귀속),1
220815,220815,,검은 망자의 경갑 (귀속),1
220816,220816,,구도자의 하의 (귀속),1
220901,220901,,순록 부족 장갑 (귀속),1
220902,220902,,고대 신앙자 장갑 (귀속),1
220903,220903,,검은상아 밀렵단 장갑 (귀속),1
220904,220904,,말리카족 전통 장갑 (귀속),1
220905,220905,,이즈나 해방전선 장갑 (귀속),1
220906,220906,,악마 사냥꾼 장갑 (귀속),1
220907,220907,,이프나의 후예 장갑 (귀속),1
220908,220908,,에아나드 사서의 장갑 (귀속),1
220909,220909,,신봉자의 장갑 (귀속),1
220910,220910,,검은 모래회 장갑 (귀속),1
220911,220911,,지식의 토시 (귀속),1
220912,220912,,명인의 장갑 (귀속),1
220913,220913,,무명 병사의 장갑 (귀속),1
220914,220914,,검은 망자의 장갑 (귀속),1
220915,220915,,구도자의 장갑 (귀속),1
221001,221001,,순록 부족 장화 (귀속),1
221002,221002,,고대 신앙자 신발 (귀속),1
221003,221003,,검은상아 밀렵단 장화 (귀속),1
221004,221004,,말리카족 전통 신발 (귀속),1
221005,221005,,이즈나 해방전선 신발 (귀속),1
221006,221006,,악마 사냥꾼 전투화 (귀속),1
221007,221007,,이프나의 후예 신발 (귀속),1
221008,221008,,에아나드 사서의 장화 (귀속),1
221009,221009,,신봉자의 신발 (귀속),1
221010,221010,,검은 모래회 전투화 (귀속),1
221011,221011,,지식의 신발 (귀속),1
221012,221012,,명인의 장화 (귀속),1
221013,221013,,무명 병사의 신발 (귀속),1
221014,221014,,검은 망자의 장화 (귀속),1
221015,221015,,구도자의 신발 (귀속),1
221101,221101,,눈속임 망토 (귀속),1
221102,221102,,무뢰한의 망토 (귀속),1
221103,221103,,추격자의 망토 (귀속),1
221104,221104,,무법자의 망토 (귀속),1
221201,221201,,검은 고양이 속옷 (귀속),1
221202,221202,,매혹적인 흑진주 속옷 (귀속),1
221203,221203,,붉은 나비 속옷 (귀속),1
221204,221204,,푸른 바다 속옷 (귀속),1
221205,221205,,해적의 속옷 (귀속),1
221300,221300,,눈부신 직업 소환권 II (11회) (귀속),99999
221301,221301,,붉은 태양 허리끈 (귀속),1
221302,221302,,근위 마법사 허리띠 (귀속),1
221303,221303,,어두운 심연의 혁대 (귀속),1
221304,221304,,기사의 요대 (귀속),1
221401,221401,,세찬 바람 (귀속),1
221402,221402,,맹신의 힘 (귀속),1
221403,221403,,선원의 귀걸이 (귀속),1
221404,221404,,욕망의 귀걸이 (귀속),1
221405,221405,,잠식된 귀걸이 (귀속),1
221501,221501,,모래바람의 씨앗 (귀속),1
221502,221502,,하리하랄라야의 정수 (귀속),1
221503,221503,,엘테르의 수호 목걸이 (귀속),1
221504,221504,,용의 눈 목걸이 (귀속),1
221505,221505,,원로회의 용 매듭 목걸이 (귀속),1
221506,221506,,까마귀의 화인 목걸이 (귀속),1
221507,221507,,핏빛안개 부족의 목걸이 (귀속),1
221508,221508,,후회의 목걸이 (귀속),1
221509,221509,,돌아오지 않는 메아리 (귀속),1
221510,221510,,통달의 목걸이 (귀속),1
221511,221511,,잠식된 목걸이 (귀속),1
221601,221601,,눈속임 팔찌 (귀속),1
221602,221602,,무뢰한의 팔찌 (귀속),1
221603,221603,,추격자의 팔찌 (귀속),1
221604,221604,,경비병의 팔찌 (귀속),1
221605,221605,,타락의 팔찌 (귀속),1
221606,221606,,잠식된 팔찌 (귀속),1
221701,221701,,바다 여신의 물방울 (귀속),1
221702,221702,,퇴역 용사의 증표 (귀속),1
221703,221703,,비밀 서약의 반지 (귀속),1
221704,221704,,북녘별 새김 반지 (귀속),1
221705,221705,,고요한 노을 반지 (귀속),1
221706,221706,,슬픔의 반지 (귀속),1
221707,221707,,개안의 반지 (귀속),1
221708,221708,,잠식된 반지 (귀속),1
221801,221801,,살리움의 부적 (귀속),1
221802,221802,,일리온의 부적 (귀속),1
221803,221803,,손때 묻은 부적 (귀속),1
221804,221804,,신목의 부적 (귀속),1
221805,221805,,은거의 부적 (귀속),1
221806,221806,,무명 병사의 눈물 (귀속),1
221807,221807,,혜안의 부적 (귀속),1
221808,221808,,잠식된 부적 (귀속),1
222101,222101,,파도의 상처 (귀속),1
222102,222102,,지평선의 흔적 (귀속),1
222103,222103,,바람의 가시 (귀속),1
222104,222104,,기약의 별 (귀속),1
222105,222105,,흑요석 총 (귀속),1
222106,222106,,명인의 총 (귀속),1
222300,222300,,찬란한 직업 소환권 (11회) (귀속),99999
223101,223101,,올빼미의 진의 (귀속),1
223102,223102,,영롱한 기록서 (귀속),1
223103,223103,,마력의 종착지 (귀속),1
223104,223104,,황혼의 꿈 (귀속),1
223105,223105,,흑요석 마도서 (귀속),1
223106,223106,,명인의 마도서 (귀속),1
230101,230101,,그믐 (귀속),1
230102,230102,,야수왕의 푸른 송곳니 (귀속),1
230103,230103,,폭풍 질주 (귀속),1
230104,230104,,핏빛 안개 칼날 (귀속),1
230105,230105,,달 (귀속),1
230106,230106,,영원의 검 (귀속),1
230107,230107,,푸른 호수의 의지 (귀속),1
230201,230201,,번개신의 오른팔 (귀속),1
230202,230202,,굳센 결속의 증거 (귀속),1
230203,230203,,천국의 황혼 (귀속),1
230204,230204,,일격 참마도 (귀속),1
230205,230205,,눈물 (귀속),1
230206,230206,,영원의 대검 (귀속),1
230207,230207,,거친 폭포의 잔재 (귀속),1
230301,230301,,피바다 (귀속),1
230302,230302,,수정 고드름 (귀속),1
230303,230303,,새벽빛 노래 (귀속),1
230304,230304,,이니스의 얼음 아가씨 (귀속),1
230305,230305,,갈망 (귀속),1
230306,230306,,영원의 단검 (귀속),1
230307,230307,,아득한 호수의 어둠 (귀속),1
230401,230401,,늦가을의 전언 (귀속),1
230402,230402,,별바라기 (귀속),1
230403,230403,,마탄의 사수 (귀속),1
230404,230404,,살모사의 독아 (귀속),1
230405,230405,,떠돌이 (귀속),1
230406,230406,,영원의 활 (귀속),1
230407,230407,,위대한 강의 바람 (귀속),1
230501,230501,,고대의 열망 (귀속),1
230502,230502,,바다뱀의 살의 (귀속),1
230503,230503,,교활한 번뜩임 (귀속),1
230504,230504,,창백한 노을 (귀속),1
230505,230505,,눈망울 (귀속),1
230506,230506,,영원의 지팡이 (귀속),1
230507,230507,,고요한 물결의 주인 (귀속),1
230601,230601,,고요한 비취 머리깃 (귀속),1
230602,230602,,하얀 숲의 수호자 투구 (귀속),1
230603,230603,,요어랜드 극단 모자 (귀속),1
230604,230604,,그림자매 복면 (귀속),1
230605,230605,,안식의 머리띠 (귀속),1
230606,230606,,대가의 투구 (귀속),1
230607,230607,,비밀 정보꾼 투구 (귀속),1
230608,230608,,검붉은 자의 투구 (귀속),1
230609,230609,,팔로스 기사의 투구 (귀속),1
230701,230701,,고요한 비취 상의 (귀속),1
230702,230702,,하얀 숲의 수호자 흉갑 (귀속),1
230703,230703,,요어랜드 극단 정복 (귀속),1
230704,230704,,그림자매 가슴받이 (귀속),1
230705,230705,,안식의 상의 (귀속),1
230706,230706,,대가의 흉갑 (귀속),1
230707,230707,,비밀 정보꾼 상의 (귀속),1
230708,230708,,검붉은 자의 흉갑 (귀속),1
230709,230709,,팔로스 기사의 흉갑 (귀속),1
230801,230801,,고요한 비취 하의 (귀속),1
230802,230802,,하얀 숲의 수호자 경갑 (귀속),1
230803,230803,,요어랜드 극단 바지 (귀속),1
230804,230804,,그림자매 바지 (귀속),1
230805,230805,,안식의 하의 (귀속),1
230806,230806,,대가의 경갑 (귀속),1
230807,230807,,비밀 정보꾼 하의 (귀속),1
230808,230808,,검붉은 자의 경갑 (귀속),1
230809,230809,,팔로스 기사의 경갑 (귀속),1
230901,230901,,고요한 비취 장갑 (귀속),1
230902,230902,,하얀 숲의 수호자 장갑 (귀속),1
230903,230903,,요어랜드 극단 장갑 (귀속),1
230904,230904,,그림자매 장갑 (귀속),1
230905,230905,,안식의 토시 (귀속),1
230906,230906,,대가의 장갑 (귀속),1
230907,230907,,비밀 정보꾼 장갑 (귀속),1
230908,230908,,검붉은 자의 장갑 (귀속),1
230909,230909,,팔로스 기사의 장갑 (귀속),1
231001,231001,,고요한 비취 신발 (귀속),1
231002,231002,,하얀 숲의 수호자 장화 (귀속),1
231003,231003,,요어랜드 극단 신발 (귀속),1
231004,231004,,그림자매 장화 (귀속),1
231005,231005,,안식의 신발 (귀속),1
231006,231006,,대가의 장화 (귀속),1
231007,231007,,비밀 정보꾼 신발 (귀속),1
231008,231008,,검붉은 자의 장화 (귀속),1
231009,231009,,팔로스 기사의 장화 (귀속),1
231101,231101,,검은 거미의 망토 (귀속),1
231102,231102,,잿빛 코끼리의 망토 (귀속),1
231103,231103,,하늘빛 공작새의 망토 (귀속),1
231104,231104,,안델프의 망토 (귀속),1
231105,231105,,붉은빛 호랑이의 망토 (귀속),1
231106,231106,,하얀 사자의 망토 (귀속),1
231108,231108,,희생된 종자의 망토 (귀속),1
231201,231201,,피 묻은 손 휘장 (귀속),1
231202,231202,,매의 형제들 휘장 (귀속),1
231203,231203,,전나무의 성 경비대 휘장 (귀속),1
231204,231204,,상인 연합 휘장 (귀속),1
231206,231206,,희생된 종자의 휘장 (귀속),1
231300,231300,,눈부신 직업 소환권 II (6회) (귀속),99999
231301,231301,,춤추는 여신의 허리띠 (귀속),1
231302,231302,,미쳐버린 은둔자의 가죽 혁대 (귀속),1
231303,231303,,깊은 악몽의 판금 요대 (귀속),1
231304,231304,,엘프 추적자의 허리띠 (귀속),1
231306,231306,,희생된 종자의 요대 (귀속),1
231401,231401,,인어의 숨결 (귀속),1
231402,231402,,노르예트 가문의 귀걸이 (귀속),1
231403,231403,,신목의 귀걸이 (귀속),1
231501,231501,,어둠의 허물 (귀속),1
231502,231502,,쌍두사의 속삭임 (귀속),1
231503,231503,,위어드윈드 가문의 목걸이 (귀속),1
231504,231504,,잊혀진 해적의 목걸이 (귀속),1
231505,231505,,갇힌 파괴자의 묵상 (귀속),1
231506,231506,,꼬리 무는 뱀 (귀속),1
231507,231507,,독니 엮인 테 (귀속),1
231508,231508,,누이마리 목걸이 (귀속),1
231510,231510,,버려진 종자의 목걸이 (귀속),1
231601,231601,,다리가 여섯달린 말의 팔찌 (귀속),1
231602,231602,,초승달과 돛단배의 팔찌 (귀속),1
231603,231603,,약초에 얽힌 왕관의 팔찌 (귀속),1
231604,231604,,카어노르드의 팔찌 (귀속),1
231701,231701,,노을마리 반지 (귀속),1
231702,231702,,신의 방패 반지 (귀속),1
231703,231703,,부덕한 패왕의 봉인 (귀속),1
231704,231704,,장막의 지배자 반지 (귀속),1
231705,231705,,밤의 수호자 반지 (귀속),1
231706,231706,,황금 혀 반지 (귀속),1
231707,231707,,붉은 수정 반지 (귀속),1
231708,231708,,원한 어린 뱀의 눈 (귀속),1
231709,231709,,트리스테 가문의 반지 (귀속),1
231710,231710,,거센 소용돌이 (귀속),1
231711,231711,,불꽃 새김 반지 (귀속),1
231712,231712,,잊혀진 해적의 반지 (귀속),1
231714,231714,,버려진 종자의 반지 (귀속),1
231801,231801,,여섯 현인의 맹세 (귀속),1
231802,231802,,에오카데스의 결의 (귀속),1
231803,231803,,페레단 왕가의 유산 (귀속),1
231804,231804,,이즈나 왕가의 의지 (귀속),1
231805,231805,,마하데비의 부적 (귀속),1
231807,231807,,버려진 종자의 부적 (귀속),1
232101,232101,,맴도는 증오 (귀속),1
232102,232102,,떠도는 흐느낌 (귀속),1
232103,232103,,안델프의 총 (귀속),1
232104,232104,,사선의 기억 (귀속),1
232105,232105,,광야의 잔재 (귀속),1
232106,232106,,영원의 총 (귀속),1
232107,232107,,파도에 깃든 분노 (귀속),1
232300,232300,,찬란한 직업 소환권 (6회) (귀속),99999
233101,233101,,밤을 이끄는 증오 (귀속),1
233102,233102,,침묵자의 기로 (귀속),1
233103,233103,,깊은 숲의 기억 (귀속),1
233104,233104,,밤과 어둠의 여정 (귀속),1
233105,233105,,망각의 그늘 (귀속),1
233106,233106,,영원의 마도서 (귀속),1
233107,233107,,예언자의 잿빛 분노 (귀속),1
233108,233108,,루키우스의 마도서 (귀속),1
240101,240101,,뜨거운 맹세 (귀속),1
240102,240102,,차가운 비탄 (귀속),1
240103,240103,,몰락한 달 (귀속),1
240104,240104,,에페리움의 검 (귀속),1
