OID,Cid,Milestone,Comment,DescName,Desc,Category,MasteryCid,Tier,Grade,MaxStack,BuyPrice,SellPrice,ItemRestrictionCid,BindingType,BindingRuleCids,SortGroup,SortOrder,IsBreak,ScheduleCid,WhereToGet,WhereToUse,IsNotify,IsBroadcast,EquipSound,RequiredMinLevel,RequiredMaxLevel
42010009,42010009,Dev,1티 판금 방어구 상자,,,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,942010009,FALSE,0,,,FALSE,FALSE,,0,999
42010010,42010010,Dev,1티 가죽 방어구 상자,,,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,942010010,FALSE,0,,,FALSE,FALSE,,0,999
42010011,42010011,Dev,1티 천 방어구 상자,,,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,942010011,FALSE,0,,,FALSE,FALSE,,0,999
42019003,42019003,Dev,카카오 테스트용 방어구 상자,,,Consume,0,Tier1,Common,1,0,1,1,Unbound,,1,942019003,FALSE,0,,,FALSE,FALSE,,0,999
42020001,42020001,Dev,스칼니토스 상자,,,Consume,0,Tier2,Common,1,0,1,1,Unbound,,1,842020001,FALSE,0,,,FALSE,FALSE,,0,999
42020002,42020002,Dev,2티 원재료 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842020002,FALSE,0,,,FALSE,FALSE,,0,999
42020003,42020003,Dev,2티 장비 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842020003,FALSE,0,,,FALSE,FALSE,,0,999
42020004,42020004,Dev,2티 무기 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842020004,FALSE,0,,,FALSE,FALSE,,0,999
42020005,42020005,Dev,2티 판금 방어구 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842020005,FALSE,0,,,FALSE,FALSE,,0,999
42020006,42020006,Dev,2티 가죽 방어구 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842020006,FALSE,0,,,FALSE,FALSE,,0,999
42020007,42020007,Dev,2티 천 방어구 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842020007,FALSE,0,,,FALSE,FALSE,,0,999
42030001,42030001,Dev,놀 우두머리 토벌 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030001,FALSE,0,,,FALSE,FALSE,,0,999
42030002,42030002,Dev,오크 족장 토벌 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030002,FALSE,0,,,FALSE,FALSE,,0,999
42030003,42030003,Dev,도바비언 지휘관 토벌 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030003,FALSE,0,,,FALSE,FALSE,,0,999
42030004,42030004,Dev,분노한 오우거 토벌 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030004,FALSE,0,,,FALSE,FALSE,,0,999
42030005,42030005,Dev,초보자의 골드 가방,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030005,FALSE,0,,,FALSE,FALSE,,0,999
42030006,42030006,Dev,3티 원재료 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030006,FALSE,0,,,FALSE,FALSE,,0,999
42030007,42030007,Dev,3티 장비 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030007,FALSE,0,,,FALSE,FALSE,,0,999
42030008,42030008,Dev,3티 무기 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030008,FALSE,0,,,FALSE,FALSE,,0,999
42030009,42030009,Dev,3티 판금 방어구 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030009,FALSE,0,,,FALSE,FALSE,,0,999
42030010,42030010,Dev,3티 가죽 방어구 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030010,FALSE,0,,,FALSE,FALSE,,0,999
42030011,42030011,Dev,3티 천 방어구 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030011,FALSE,0,,,FALSE,FALSE,,0,999
42030012,42030012,Dev,3티 장신구 상자,,,Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742030012,FALSE,0,,,FALSE,FALSE,,0,999
42040001,42040001,Dev,봉인된 심연의 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040001,FALSE,0,,,FALSE,FALSE,,0,999
42040002,42040002,Dev,전문가의 골드 가방,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040002,FALSE,0,,,FALSE,FALSE,,0,999
42040003,42040003,Dev,4티 원재료 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040003,FALSE,0,,,FALSE,FALSE,,0,999
42040004,42040004,Dev,4티 장비 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040004,FALSE,0,,,FALSE,FALSE,,0,999
42040005,42040005,Dev,4티 무기 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040005,FALSE,0,,,FALSE,FALSE,,0,999
42040006,42040006,Dev,4티 판금 방어구 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040006,FALSE,0,,,FALSE,FALSE,,0,999
42040007,42040007,Dev,4티 가죽 방어구 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040007,FALSE,0,,,FALSE,FALSE,,0,999
42040008,42040008,Dev,4티 천 방어구 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040008,FALSE,0,,,FALSE,FALSE,,0,999
42040009,42040009,Dev,4티 장신구 상자,,,Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,642040009,FALSE,0,,,FALSE,FALSE,,0,999
42050001,42050001,Dev,대가의 골드 골드 가방,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050001,FALSE,0,,,FALSE,FALSE,,0,999
42050002,42050002,Dev,5티 원재료 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050002,FALSE,0,,,FALSE,FALSE,,0,999
42050003,42050003,Dev,5티 장비 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050003,FALSE,0,,,FALSE,FALSE,,0,999
42050004,42050004,Dev,5티 무기 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050004,FALSE,0,,,FALSE,FALSE,,0,999
42050005,42050005,Dev,5티 판금 방어구 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050005,FALSE,0,,,FALSE,FALSE,,0,999
42050006,42050006,Dev,5티 가죽 방어구 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050006,FALSE,0,,,FALSE,FALSE,,0,999
42050007,42050007,Dev,5티 천 방어구 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050007,FALSE,0,,,FALSE,FALSE,,0,999
42050008,42050008,Dev,5티 장신구 상자,,,Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,542050008,FALSE,0,,,FALSE,FALSE,,0,999
42060001,42060001,Dev,6티 원재료 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060001,FALSE,0,,,FALSE,FALSE,,0,999
42060002,42060002,Dev,6티 장비 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060002,FALSE,0,,,FALSE,FALSE,,0,999
42060003,42060003,Dev,6티 무기 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060003,FALSE,0,,,FALSE,FALSE,,0,999
42060004,42060004,Dev,6티 판금 방어구 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060004,FALSE,0,,,FALSE,FALSE,,0,999
42060005,42060005,Dev,6티 가죽 방어구 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060005,FALSE,0,,,FALSE,FALSE,,0,999
42060006,42060006,Dev,6티 천 방어구 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060006,FALSE,0,,,FALSE,FALSE,,0,999
42060007,42060007,Dev,6티 장신구 상자,,,Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,442060007,FALSE,0,,,FALSE,FALSE,,0,999
42070001,42070001,Dev,7티 원재료 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070001,FALSE,0,,,FALSE,FALSE,,0,999
42070002,42070002,Dev,7티 장비 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070002,FALSE,0,,,FALSE,FALSE,,0,999
42070003,42070003,Dev,7티 무기 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070003,FALSE,0,,,FALSE,FALSE,,0,999
42070004,42070004,Dev,7티 판금 방어구 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070004,FALSE,0,,,FALSE,FALSE,,0,999
42070005,42070005,Dev,7티 가죽 방어구 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070005,FALSE,0,,,FALSE,FALSE,,0,999
42070006,42070006,Dev,7티 천 방어구 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070006,FALSE,0,,,FALSE,FALSE,,0,999
42070007,42070007,Dev,7티 장신구 상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342070007,FALSE,0,,,FALSE,FALSE,,0,999
42990001,42990001,Dev,테스트용_2T 장비 상자,,,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,842990001,FALSE,0,,,FALSE,FALSE,,0,999
42990002,42990002,Dev,여명의 시작 무기 상자,여명의 시작 무기 상자,여명의 시작 무기 상자,Consume,0,Tier1,Common,1,0,1,1,Unbound,,1,942990002,FALSE,0,,,FALSE,FALSE,,0,999
42990004,42990004,Dev,목재상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342990004,FALSE,0,,,FALSE,FALSE,,0,999
42990005,42990005,Dev,주괴상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342990005,FALSE,0,,,FALSE,FALSE,,0,999
42990006,42990006,Dev,천상자,,,Consume,0,Tier7,Ancient,99999,0,1,1,Unbound,,1,342990006,FALSE,0,,,FALSE,FALSE,,0,999
42990007,42990007,Dev,테스트 화폐 획득 상자,[임시]테스트 화폐 획득 상자,"[임시]테스트 화페 획득 상자
- 10000 골드
- 10000 나비
- 10000 델피나드의 별
- 10000 에노아의 태양
- 10000 노동력",Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,942990007,FALSE,0,,,FALSE,FALSE,,0,999
42990008,42990008,Dev,TEST 시연/ 팀 테스트 시 거래소 이용을 위한 상자,[임시]나비 획득 상자,"[임시]거래소 이용 등에 사용하는 화폐인 나비를 획득할 수 있는 상자입니다.

<B>[구성 물품]</>
- 50,000 나비",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,742990008,FALSE,0,,,FALSE,FALSE,,0,999
43010004,43010004,Dev,무기 강화 주문서,무기 강화 주문서,무기에 잠재된 힘을 끌어내는 신비한 마법 주문서입니다. 사용 성공 시 무기를 강화합니다.,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,943010004,FALSE,0,,,FALSE,FALSE,,0,999
43010005,43010005,Dev,축복 무기 강화 주문서,축복 무기 강화 주문서,축복 무기 강화 주문서,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,843010005,FALSE,0,,,FALSE,FALSE,,0,999
43010006,43010006,Dev,방어구 강화 주문서,방어구 강화 주문서,방어구에 잠재된 힘을 끌어내는 신비한 마법 주문서입니다. 사용 성공 시 방어구를 강화합니다.,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,943010006,FALSE,0,,,FALSE,FALSE,,0,999
43010007,43010007,Dev,장신구 강화 주문서,장신구 강화 주문서,장신구에 잠재된 힘을 끌어내는 신비한 마법 주문서입니다. 사용 성공 시 장신구를 강화합니다.,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,943010007,FALSE,0,,,FALSE,FALSE,,0,999
43010008,43010008,Dev,달그늘 쉼터 귀환 주문서,달그늘 쉼터 귀환 주문서,이니스 섬 달그늘 쉼터로 돌아갈 수 있는 마법 주문서 입니다. 이니스 섬 에서만 사용할 수 있습니다.,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,943010008,FALSE,0,,,FALSE,FALSE,,0,999
43010009,43010009,Dev,침묵하는 잔해의 전장 입장권,침묵하는 잔해의 전장 입장권,침묵하는 잔해의 전장으로 이동하는 공간의 문을 소환할 수 있습니다.,Consume,0,Tier1,Common,99999,0,1,1,Unbound,,1,943010009,FALSE,0,,,FALSE,FALSE,,0,999
43020001,43020001,Dev,축복 방어구 강화 주문서,축복 방어구 강화 주문서,축복 방어구 강화 주문서,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,843020001,FALSE,0,,,FALSE,FALSE,,0,999
43020002,43020002,Dev,축복 장신구 강화 주문서,축복 장신구 강화 주문서,축복 장신구 강화 주문서,Consume,0,Tier2,Common,99999,0,1,1,Unbound,,1,843020002,FALSE,0,,,FALSE,FALSE,,0,999
43030001,43030001,Dev,전투 숙련도 책(소),전투 숙련도의 서(소),"누이아 대륙에 전승되는 전투의 정수를 담고 있는 기록서입니다. 사용 시 착용 중인 전투 장비에 관한 숙련도 1,000을 즉시 획득합니다. (단 채집 기술에 관한 숙련도는 적용되지 않습니다.)",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030001,FALSE,0,,,FALSE,FALSE,,0,999
43030002,43030002,Dev,채광 숙련도(소),채광 숙련도의 서(소),"채광 기술에 대한 노하우가 정리된 기록서입니다. 사용 시 채광 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030002,FALSE,0,,,FALSE,FALSE,,0,999
43030003,43030003,Dev,섬유 채집 숙련도(소),섬유 채집 숙련도의 서(소),"섬유 채집 기술에 대한 노하우가 정리된 기록서입니다. 사용 시 섬유 채집 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030003,FALSE,0,,,FALSE,FALSE,,0,999
43030004,43030004,Dev,벌목 숙련도(소),벌목 숙련도의 서(소),"벌목 기술에 대한 노하우가 정리된 기록서입니다. 사용 시 벌목 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030004,FALSE,0,,,FALSE,FALSE,,0,999
43030005,43030005,Dev,무두질 숙련도(소),무두질 숙련도의 서(소),"무두질 기술에 대한 노하우가 정리된 기록서입니다. 사용 시 무두질 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030005,FALSE,0,,,FALSE,FALSE,,0,999
43030006,43030006,Dev,판금 제작 숙련도 책(소),판금 제작 숙련도 책(소),"판금 전문가들의 경험이 응축된 기록서입니다. 사용 시 판금 가공 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030006,FALSE,0,,,FALSE,FALSE,,0,999
43030007,43030007,Dev,가죽 제작 숙련도(소),가죽 제작 숙련도(소),"가죽 전문가들의 경험이 응축된 기록서입니다. 사용 시 가죽 가공 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030007,FALSE,0,,,FALSE,FALSE,,0,999
43030008,43030008,Dev,천 제작 숙련도(소),천 제작 숙련도(소),"천 전문가들의 경험이 응축된 기록서입니다. 사용 시 천 가공 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030008,FALSE,0,,,FALSE,FALSE,,0,999
43030009,43030009,Dev,양손검 제작 숙련도(소),양손검 숙련도의 서(소),"양손검 전투 기술이 집약된 기록서입니다. 사용 시 양손검 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030009,FALSE,0,,,FALSE,FALSE,,0,999
43030010,43030010,Dev,단검 제작 숙련도 책(소),단검 숙련도의 서(소),"단검 전투 기술이 집약된 기록서입니다. 사용 시 단검 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030010,FALSE,0,,,FALSE,FALSE,,0,999
43030011,43030011,Dev,활 제작 숙련도(소),활 숙련도의 서(소),"활 전투 기술이 집약된 기록서입니다. 사용 시 활 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030011,FALSE,0,,,FALSE,FALSE,,0,999
43030012,43030012,Dev,지팡이 제작 숙련도(소),지팡이 숙련도의 서(소),"지팡이 전투 기술이 집약된 기록서입니다. 사용 시 지팡이 숙련도 1,000을 즉시 획득합니다.",Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030012,FALSE,0,,,FALSE,FALSE,,0,999
43030013,43030013,Dev,요리 숙련도(소),요리 숙련도(소),요리 숙련도(소),Consume,0,Tier3,Uncommon,99999,0,1,1,Unbound,,1,743030013,FALSE,0,,,FALSE,FALSE,,0,999
43040001,43040001,Dev,전투 숙련도 책(중),전투 숙련도 책(중),전투 숙련도 책(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040001,FALSE,0,,,FALSE,FALSE,,0,999
43040002,43040002,Dev,채광 숙련도(중),채광 숙련도(중),채광 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040002,FALSE,0,,,FALSE,FALSE,,0,999
43040003,43040003,Dev,섬유 채집 숙련도(중),섬유 채집 숙련도(중),섬유 채집 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040003,FALSE,0,,,FALSE,FALSE,,0,999
43040004,43040004,Dev,벌목 숙련도(중),벌목 숙련도(중),벌목 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040004,FALSE,0,,,FALSE,FALSE,,0,999
43040005,43040005,Dev,무두질 숙련도(중),무두질 숙련도(중),무두질 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040005,FALSE,0,,,FALSE,FALSE,,0,999
43040006,43040006,Dev,판금 제작 숙련도 책(중),판금 제작 숙련도 책(중),판금 제작 숙련도 책(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040006,FALSE,0,,,FALSE,FALSE,,0,999
43040007,43040007,Dev,가죽 제작 숙련도(중),가죽 제작 숙련도(중),가죽 제작 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040007,FALSE,0,,,FALSE,FALSE,,0,999
43040008,43040008,Dev,천 제작 숙련도(중),천 제작 숙련도(중),천 제작 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040008,FALSE,0,,,FALSE,FALSE,,0,999
43040009,43040009,Dev,양손검 제작 숙련도(중),양손검 제작 숙련도(중),양손검 제작 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040009,FALSE,0,,,FALSE,FALSE,,0,999
43040010,43040010,Dev,단검 제작 숙련도 책(중),단검 제작 숙련도 책(중),단검 제작 숙련도 책(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040010,FALSE,0,,,FALSE,FALSE,,0,999
43040011,43040011,Dev,활 제작 숙련도(중),활 제작 숙련도(중),활 제작 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040011,FALSE,0,,,FALSE,FALSE,,0,999
43040012,43040012,Dev,지팡이 제작 숙련도(중),지팡이 제작 숙련도(중),지팡이 제작 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040012,FALSE,0,,,FALSE,FALSE,,0,999
43040013,43040013,Dev,요리 숙련도(중),요리 숙련도(중),요리 숙련도(중),Consume,0,Tier4,Uncommon,99999,0,1,1,Unbound,,1,643040013,FALSE,0,,,FALSE,FALSE,,0,999
43050001,43050001,Dev,전투 숙련도 책(대),전투 숙련도 책(대),전투 숙련도 책(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050001,FALSE,0,,,FALSE,FALSE,,0,999
43050002,43050002,Dev,채광 숙련도(대),채광 숙련도(대),채광 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050002,FALSE,0,,,FALSE,FALSE,,0,999
43050003,43050003,Dev,섬유 채집 숙련도(대),섬유 채집 숙련도(대),섬유 채집 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050003,FALSE,0,,,FALSE,FALSE,,0,999
43050004,43050004,Dev,벌목 숙련도(대),벌목 숙련도(대),벌목 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050004,FALSE,0,,,FALSE,FALSE,,0,999
43050005,43050005,Dev,무두질 숙련도(대),무두질 숙련도(대),무두질 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050005,FALSE,0,,,FALSE,FALSE,,0,999
43050006,43050006,Dev,판금 제작 숙련도 책(대),판금 제작 숙련도 책(대),판금 제작 숙련도 책(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050006,FALSE,0,,,FALSE,FALSE,,0,999
43050007,43050007,Dev,가죽 제작 숙련도(대),가죽 제작 숙련도(대),가죽 제작 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050007,FALSE,0,,,FALSE,FALSE,,0,999
43050008,43050008,Dev,천 제작 숙련도(대),천 제작 숙련도(대),천 제작 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050008,FALSE,0,,,FALSE,FALSE,,0,999
43050009,43050009,Dev,양손검 제작 숙련도(대),양손검 제작 숙련도(대),양손검 제작 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050009,FALSE,0,,,FALSE,FALSE,,0,999
43050010,43050010,Dev,단검 제작 숙련도 책(대),단검 제작 숙련도 책(대),단검 제작 숙련도 책(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050010,FALSE,0,,,FALSE,FALSE,,0,999
43050011,43050011,Dev,활 제작 숙련도(대),활 제작 숙련도(대),활 제작 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050011,FALSE,0,,,FALSE,FALSE,,0,999
43050012,43050012,Dev,지팡이 제작 숙련도(대),지팡이 제작 숙련도(대),지팡이 제작 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050012,FALSE,0,,,FALSE,FALSE,,0,999
43050013,43050013,Dev,요리 숙련도(대),요리 숙련도(대),요리 숙련도(대),Consume,0,Tier5,Rare,99999,0,1,1,Unbound,,1,543050013,FALSE,0,,,FALSE,FALSE,,0,999
43060001,43060001,Dev,전투 숙련도 책 (특대),전투 숙련도 책 (특대),전투 숙련도 책 (특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060001,FALSE,0,,,FALSE,FALSE,,0,999
43060002,43060002,Dev,채광 숙련도(특대),채광 숙련도(특대),채광 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060002,FALSE,0,,,FALSE,FALSE,,0,999
43060003,43060003,Dev,섬유 채집 숙련도(특대),섬유 채집 숙련도(특대),섬유 채집 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060003,FALSE,0,,,FALSE,FALSE,,0,999
43060004,43060004,Dev,벌목 숙련도(특대),벌목 숙련도(특대),벌목 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060004,FALSE,0,,,FALSE,FALSE,,0,999
43060005,43060005,Dev,무두질 숙련도(특대),무두질 숙련도(특대),무두질 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060005,FALSE,0,,,FALSE,FALSE,,0,999
43060006,43060006,Dev,판금 제작 숙련도 책 (특대),판금 제작 숙련도 책 (특대),판금 제작 숙련도 책 (특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060006,FALSE,0,,,FALSE,FALSE,,0,999
43060007,43060007,Dev,가죽 제작 숙련도(특대),가죽 제작 숙련도(특대),가죽 제작 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060007,FALSE,0,,,FALSE,FALSE,,0,999
43060008,43060008,Dev,천 제작 숙련도(특대),천 제작 숙련도(특대),천 제작 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060008,FALSE,0,,,FALSE,FALSE,,0,999
43060009,43060009,Dev,양손검 제작 숙련도(특대),양손검 제작 숙련도(특대),양손검 제작 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060009,FALSE,0,,,FALSE,FALSE,,0,999
43060010,43060010,Dev,단검 제작 숙련도 책 (특대),단검 제작 숙련도 책 (특대),단검 제작 숙련도 책 (특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060010,FALSE,0,,,FALSE,FALSE,,0,999
43060011,43060011,Dev,활 제작 숙련도(특대),활 제작 숙련도(특대),활 제작 숙련도(특대),Consume,0,Tier6,Rare,99999,0,1,1,Unbound,,1,443060011,FALSE,0,,,FALSE,FALSE,,0,999
